CASOS DE PRUEBA PARA LA GENERACIÓN DE CÓDIGOS DE CONTROL VER.7.0												
												
												
#	NRO. AUTORIZACION	NRO. FACTURA	NIT/CI	FECHA	MONTO	LLAVE		5 VERHOEFF	CADENA	SUMATORIA PRODUCTO	BASE64	CODIGO CONTROL
2505	1904009687498	534518	117965019	2008/10/18	"80,781.00"	hDN{hJD2t(4)L6fC*bIfB%r-dYAtSajPZ--Lwai9E4t)P@jnkVdq)bF6jWn[twPC	64	99567	1904009687498hDN{hJD2t(534518704)L6fC*bIf11796501942B%r-dY2008101825AtSajPZ8078155--Lwai9E	"13,388,266"	p4dg	7A-C5-8C-C3
2506	1004001474938	134449	123426014	2008/06/14	"85,944.00"	dGBH_*6]FM6nHB5xF3f8s6_5D])#jbqhin[3c*+pd[h4%dA#ugJ=zx}q9@5bMvbx	64	33508	1004001474938dGBH13444968_*6]12342601496FM6nHB200806145158594419xF3f8s6_5	"25,968,762"	1Z41w	B2-F6-FA-5B-F9
2507	390400913058	423138	123852014	2007/04/13	"69,466.00"	YuJspRJ#}+_xSEQbPjX]E4IMJ@qd#fZyVqFgasM7j$gn@-T=@[2jE]Irt_Fb)skR	64	17558	390400913058Yu42313804JspRJ#}+12385201408_xSEQb2007041350PjX]E46946662IMJ@qd#fZ	"18,041,913"	14qmv	54-58-F5-B8-1E
2508	7004007599547	201464	123944010	2008/08/22	"7,659.25"	@Ps8ndpu-=4bCh4])pArewZ39pSx8hLRQ976+y[Rz$6}f4NTZ)Yuhe@8}4#t6]4H	64	93713	7004007599547@Ps8ndpu-=201464474bCh123944010414])pArew2008082284Z37659389pSx	"18,590,911"	16wo/	56-D0-48-5B-00
2509	2004007151617	248751	124782017	2007/07/19	"45,918.00"	6ETXYuVgEXcP$UIPGu(f[xHf8@y$]pZj+5ty5Md3*u@e8jw)h4KD3rICDBUSS(C$	64	69255	20040071516176ETXYuV24875106gEXcP$UIPG12478201797u(f2007071990[xHf8@4591846y$]pZj	"15,948,810"	yrmA	69-72-F8-1B
2510	5004008994104	317755	125153017	2007/07/04	"27,687.00"	NdBQhW4nd[_CJ]brT7Ly-(%k=U8bwhg+U5$+jXU)HBZBcFNSN-rG9KdA-H*P$iY-	64	26796	5004008994104NdB31775547QhW4nd[12515301761_CJ]brT72007070498Ly-(%k=U8b2768733whg+U5$	"16,268,925"	+3vz	20-E7-38-A5
2511	5004008394612	310070	126003029	2007/05/31	"96,532.00"	dBVHGKQnD)SiYQCq8mqtXvEnN+%MqABBcdW*Ns}+A6wgDQtFaKfv{B$*}Sb(SZwp	64	24712	5004008394612dBV31007046HGKQn12600302929D)SiYQCq20070531418m9653203qtX	"19,914,301"	1Bzuz	44-7C-BF-77-25
2512	7904007022100	260106	126165013	2007/07/22	"55,078.00"	(ZYuR7IqRetZ9nLG65jBK3Y3{WuAw%+U8d{%7jzAXT]jA3p8HZ#dN%Jz#C#7544X	64	95786	7904007022100(ZYuR7IqRe26010645tZ9nLG1261650139565jBK3Y32007072295{WuAw%+U85507896d{%7jzA	"13,677,210"	qBAQ	3E-19-BE-B4
2513	6004007996630	72474	126649021	2007/12/19	"35,093.00"	S6mQHBAt%-7Vz2E[zZ\z@gX6}pcx{Z\XJ$$kiTf=u$*kZ(\z7wj64y6Pu96Ci9AG	64	86503	6004007996630S6mQHBAt%7247412-7Vz2E[12664902160zZ\z@g2007121956X35093996}pc	"25,223,318"	1WE2M	3E-CD-3A-C6-0D
2514	3904008963207	24497	127241011	2007/07/24	"39,031.70"	$53H-({nbCY4faq)aN)9NvTP2+%FCcDA-C9{jYb*-aX9*_*jVS@Q\xs$(@V4R8xS	64	93277	3904008963207$53H-({nbC2449769Y4fa12724101147q)a2007072403N)9NvTP23903274+%FCcDA-	"16,688,322"	/gJ2	FC-A7-03-79
2515	100400159579	438667	127497011	2007/08/09	"74,303.00"	uMXnGD$GVhL#y(-XAfSmn4xkm45GISurCm3J(2D7RjU]6_q-*Tn6RddQNZ+Xdr)f	64	83606	100400159579uMXnGD$GV43866717hL#y12749701132(-XAfSm2007080903n74303394xkm45G	"25,759,426"	1YGx2	AA-18-CA-22-30
2516	1904003000884	72657	128017016	2008/03/19	"85,961.00"	cZAvfr]WbWWrKh(H@Y6#qRr3kd-Zf[[BQ[8EvK[%vtB6%S-($IBv}f58}@E6j#f*	64	32111	1904003000884cZAv7265756fr]12801701695Wb2008031921WW8596192rK	"21,605,999"	1IQvl	4B-FA-20-AF-EA
2517	7004003197456	212131	129039010	2008/07/27	"90,406.90"	p*PhqB)ZM8KY{AAs=ts%wCZJDiPW]AgsV7gP5B}XLTD=fbfNccN}{Ss*Tn$iJWBq	64	36852	7004003197456p*Ph21213135qB)ZM8K12903901098Y{AAs=ts%2008072781wCZJDi9040737PW]	"16,259,473"	+1cH	72-2A-68-BB
2518	1904003721107	693431	129553017	2008/02/12	"38,091.49"	X_E[+N@CrbMZe7eq+[x5sJs[Bjz])*b5chxA]K_*q*qKrg*W=]XU*6sga}=s9aFD	64	67869	1904003721107X_E[+N@69343139CrbMZe7e12955301790q+[x5sJs[2008021237Bjz])*b38091495chxA]K_*q	"13,965,275"	rHVR	80-B2-89-95
2519	3904008005122	912794	130087019	2007/01/17	"21,899.00"	C6_qtB%Q#5JWhC3Yn42{s6LIG{x7ChQx=@HNbXTPZV[FASCRIawk7dkR@pv#sN7q	64	63348	3904008005122C6_qtB%91279463Q#5J13008701961WhC32007011766Yn42{2189950s6LIG{x7C	"15,555,385"	xLiv	B9-67-06-82
2520	1004007357456	323871	130257017	2007/02/08	"68,299.00"	6#FxPF-]kXCHXV{ei{](E)iG8=9ZYwsM\pXr26FWAsb[uWn(_\jc[MDCqLGw]hFj	64	99670	10040073574566#FxPF-]kX32387118CHXV{ei{](13025701766E)iG8=92007020870ZYwsM\pX6829968r	"28,563,256"	1izSu	D5-5A-96-F2-FB
2521	3904001942681	38925	130977027	2007/07/31	"49,866.10"	4fA_xc(\$IDWnrF3aVSAYT}Iyjq3XiUXAS)]zG5ZC2KTyG*I$=PbqZs*Ay[E7IX7	64	00088	390400194268143892534f13097702724A2007073196_xc(\$IDW4986634nrF3aVSAY	"43,550,185"	2c8Nf	0C-AD-75-18-99
2522	1004008059741	729630	131289016	2007/04/23	"27,982.00"	Euw(DR]t6+W+2\[8GDxj@cFCUiQagfKZQ4g}yD%wxwHEIv6EW+VvpaQgL6Pt)ECU	64	84905	1004008059741Euw(DR]t672963060+W+2\13128901611[8GDxj@cFC2007042317U2798241iQagfK	"26,535,668"	1bERq	28-65-15-5D-32
2523	1004001401157	838976	131892012	2007/03/25	"3,476.00"	FRJ(Rea6K7dbSP#j+r(s=dr+4Wzkk]e]aGyC_#eJ\54M@WW]8]=qntbHw3Z}X$$u	64	66003	1004001401157FRJ(Rea838976986K7dbSP13189201279#2007032596j347632+r(s	"31,780,633"	1vEyP	15-42-A3-31-67
2524	1004006231215	668024	132405013	2007/02/08	"5,758.00"	e)VX%]vk]y_*muYBN5[YktyAET6%M%Ch$W9}F9F[2pbsk*Viq%6Mx=3rJYVJ_)D_	64	76940	1004006231215e)VX%]vk66802475]y_*muY13240501392BN5[YktyAE2007020870T6%M%575885C	"25,948,811"	1Y/AB	3B-27-4F-12-8D
2525	1904006692045	264914	133222016	2008/05/21	"24,448.49"	(uxVBYw\u(GA9RGRJQp_x6AiIpJ+QdZ-8=WmRjzprqXq]zI=)*h3wTR7S@FZ{F)z	64	40871	1904006692045(uxVB26491461Y13322201665w\u(GA9RG2008052199RJQp_x6A2444861iI	"29,256,332"	1lcgC	4E-97-6F-4B-2B
2526	8004002854155	883116	134455018	2008/01/03	"64,382.00"	e8Gkji6xZp#Y]*fTk%76uFEI=76rdESc_W8ySyZ648rAW4}B7@Rkt+zRDKK9wWJQ	64	06753	8004002854155e883116428Gkji6x13445501871Zp#Y]*fT2008010383k%76uF6438244EI=7	"25,465,930"	1X9HA	65-C5-BE-12-52
2527	1004007719296	908587	134700015	2008/12/12	"9,406.00"	K6JP(D*swwxM]xqpCZFP7*ATIM%hcVizAj@9IDVVeZQePw(kgH8@yHJcQG)QgTb(	64	10859	1004007719296K690858747J13470001522P(D*swwxM2008121260]xqpCZ940689FP7*ATIM%h	"29,854,656"	1nul0	F6-D9-C7-DB-18
2528	2004001736424	950182	136007022	2008/10/20	"53,315.00"	\eH5K\_rjd}*ZgktCwf)T}j3Wa$HPA-EKcC)zz7dxY_m3F\@}w5Q(ByV%FJhAy##	64	24085	2004001736424\eH950182665K\_r13600702202j2008102029d}*ZgktCw5331546f)T}j3	"25,757,544"	1YGTe	13-23-B6-F0-27
2529	6004001139481	106102	136984015	2007/12/15	"52,547.90"	@u9MhU6]B}@raQjn*d9NF6LkUq5\5GSBJIcWn3@y5U%7TG$_g#WLf+4TTCMkiW5T	64	92993	6004001139481@u9MhU6]B}10610267@ra13698401589Qjn*d9NF6L2007121533kUq5\5GSBJ5254814IcWn	"17,982,404"	14cF4	FD-A5-C2-FF-FC
2530	7904004825719	496533	390477010	2007/09/22	"20,442.00"	F+cFX{QUcV7AjC#M6hIEW*d8+a8fSQ(ihdv%9u5rw]VSL(CtH7q[Dtv@MiuyKE}5	64	28953	7904004825719F+c49653378FX{QUcV7A39047701012jC#M6hIEW*2007092271d8+a8f2044246SQ(i	"17,053,074"	113MI	7A-0B-7E-52-12
2531	3904002600225	526074	140763011	2007/09/01	"47,300.00"	aXg[GKw62s9mS*iIMuAPV_Xy@65NfX5y#dViy_BnNdPDuJkAhki]J_CYbjGvrz+#	64	54820	3904002600225aXg[GK52607489w62s914076301174mS*iIMuAP2007090101V_X4730026y	"25,601,326"	1XgKk	23-63-E2-38-1E
2532	2004004853356	179468	140934019	2007/03/29	"68,048.00"	)hHXa9B4_gqmHyQFGP8jLYr{ac@cMV{ary343T]3%BFWc%$2CM7ahSpQ5G]vb7ch	64	41036	2004004853356)hHXa179468019B1409340191142007032928_gqm6804841HyQFGP8	"26,561,735"	1bKp7	31-FB-36-AB-45
2533	2904006685547	638930	141072016	2007/06/13	"12,251.00"	HEYM@yXp}kx6$=wizu}{xcYWiM*=nkHEFif6I$@j]*J)gHpMMJkVuhpzYJ9nTn+B	64	50601	2904006685547HEYM@y63893015X14107201655p}kx6$=2007061385w1225158iz	"33,677,293"	20T/j	69-64-E5-4F-80
2534	2004002794077	105807	141189014	2007/05/14	"77,904.00"	DudF*Nt7r(eVISD(}m+nskj*t97S5Q{*%yYVtXmPn}nP$faxw%[zzTd(*if#mn)p	64	20086	2004002794077Dud10580708F14118901400*2007051417Nt7r(eVIS7790414D(}m+ns	"34,683,501"	24Jfj	51-C0-5A-BB-CF
2535	5004009383037	777947	141543021	2008/10/24	"75,711.49"	CihY{pA5fY7%B=sYpzR$IP5b}J_WIvNmQNW#X_W5L)frrP7dX}[2H+K9+Z#DTXq(	64	88240	5004009383037CihY{pA5f77794722Y7%B=sYpz14154302145R$I2008102415P5b}J7571144_	"28,926,355"	1kM6J	5E-95-8A-72-8D
2536	6004004623814	808502	141650019	2008/02/04	"71,698.00"	b{p)n_kA%TF*WYfgtAwI\zP6_2QSHUVgY6+f_=]Ia%JJj_}S%at+R3DT{$H#M@qW	64	12012	6004004623814b{80850285p)n14165001923_2008020498kA7169842%TF	"25,275,516"	1WQny	B3-31-34-E6-75
2537	3904009801235	309515	142342017	2007/07/31	"24,699.90"	yE9$ajrKX)a3CgWg[S33TD+in-$gf#Que6XDV@LhIU%STrfhxY@rY6\V55d@X@%{	64	11128	3904009801235yE309515489$14234201762aj2007073196rKX2470051)a3CgWg[S	"23,699,997"	1QQ8T	45-C8-A2-9E-4B
2538	7904008747790	163558	143228015	2008/01/20	"52,598.00"	9Bv@Tv+RBUP}H$_QAhA{C*%JcBKC-_RnscXSVKVAzS\u}PN7c3+NQd]jK@AJmC$+	64	85190	79040087477909Bv@Tv+RB16355870UP}H$_14322801531QA2008012081hA{C*%JcBK5259857C	"28,996,233"	1kdA9	8E-9A-5B-51-6E
2539	7904007180226	298244	145691250	2008/03/04	"20,299.00"	Y-[9p79MQ%D6YGVKH{afj\VS]p7NNCiw$UBYUXyIhW5gY2VEwRJ_jjnSe%V{Ir\M	64	11220	7904007180226Y-29824466[914569125081p792008030425MQ%2029920D	"26,652,783"	1bh1l	3B-34-83-1A-EA
2540	3004002718282	486814	147214010	2008/08/10	"61,059.02"	byRd74\zeq%PF-wH8bSeTk8yc[sfS5D){7#Q[jTC\cLi+$-8wt*(Wt{$r34X7DnZ	64	29936	3004002718282byR48681456d74\zeq%PF14721401030-wH8bSeTk82008081050yc[s6105939fS5D){7	"16,581,924"	/GKa	05-2F-2F-99
2541	7904009775775	268795	155308013	2008/08/14	"89,976.00"	y9t(=r_D7_as#=TYX*hDIDD9hL8H{mZB]EKTaZd${I6@ubS4@bBd$6sPU*6xLRL\	64	95771	7904009775775y9t(=r_D7_26879540as#=TY15530801335X*hDIDD92008081468hL8H{mZB8997664]E	"19,388,619"	19zZB	24-13-DF-61-E6
2542	4004008469361	467920	160050016	2007/04/09	"48,944.60"	]MZ$7xrIcK3]MP327u{=qRiyNU@b[CCU%w%6]uMCkS#@u]@NGarBa6%IqXY$_=ka	64	73897	4004008469361]MZ$7xrI46792060cK3]16005001682MP327u{=q2007040930RiyNU@b[CC4894561U%w%6]uM	"14,729,576"	uC5e	72-5C-73-64
2543	600400642294	104444	161119012	2007/03/05	"6,044.00"	BPAIYR_Z5tvv*CJQ_Fn*XiBP3bhEAU[6cGT=Q-$EZ$9T8QwjEU)erGBCyqVfu*ce	64	83853	600400642294BPAIYR_Z510444438tvv*16111901219CJQ_Fn*Xi2007030539BP3bhE604474AU[6	"15,122,823"	vi67	27-DC-E9-B5
2544	3904009534486	425815	161656016	2008/05/28	"32,589.00"	6e-[=qQcCa5[fqyGVjdbrm@D(=iczn]_GpprgbE*nu8_NSmbW2Y9QP*[SZWkLIUR	64	37328	39040095344866e-[42581515=qQcCa5[16165601672fqyG2008052887Vjd3258948brm@D(=ic	"17,588,826"	1369Q	65-12-7E-4C-FC
2545	8004004292111	794316	162841012	2008/04/12	"36,153.00"	A{vf3%5nt3]9d(KwvIU(BZdAf8kJn6758kuv+{aDCqzxFp${RQL]8)%q3Qxn4Arz	64	68562	8004004292111A{vf3%579431641nt3]9d(Kw16284101213vIU(BZ2008041245dAf8kJn3615360675	"15,702,163"	xvYJ	09-D6-2D-4D
2546	1904008801280	756183	163696012	2007/10/06	"86,814.00"	6HdAUsyHc*NVyF+FqWVJfejn(mN$NGFIiTqb#[6Qk[he#8m$JbBL_a-]=*7q-$Y6	64	46035	19040088012806HdAU75618344syHc*NV16369601226y2007100648F+Fq8681430WVJfej	"25,413,712"	1WyXG	8D-D4-D8-9C-C9
2547	5004004842024	286748	165133017	2008/09/28	"66,571.00"	fBLR4$K-5+5eVY)L\Fuxx]4%JpUcFd(gtups{h=Us4rwNC=Q$TJ5*tNyzq=Ha9Xv	64	05553	5004004842024f28674851BLR4$K16513301710-5+5eV2008092815Y)L\Fu6657133xx]4	"25,436,657"	1X27n	D2-17-B2-10-F4
2548	3004007331298	332909	165165019	2008/03/23	"79,749.00"	wMJp*65_%N8#}x[wJ_8%KXu[_Rdk$$W%@Xe]Cwe_5%xGLJmjGauj4dqmkwJx4Y)$	64	75020	3004007331298wMJp*65_33290911%N8#}x16516501994[2008032339wJ_79749528	"32,303,669"	1xEer	AC-1A-C4-BD-30
2549	8004005727232	454009	165530013	2008/06/26	"46,671.00"	9je-]PE*psZHYa9XP*@AYnSqE*H#3ad_(wequ[cNRfriT[(pQ[s-T=WMUvu{yrsc	64	67926	80040057272329je-]PE45400941*psZHYa916553001362XP*@AYnSqE2008062628*H#46671553ad_(we	"16,321,231"	+GhF	2A-0B-55-E2
2550	1904002450009	236794	167066017	2007/09/27	"25,565.00"	k-L6n[eD@cnq2QqI4qZxxE-xJ)P#ziQFu\{*TB8w%3aGuDHyHi\@fB4#xj_Wb#Rt	64	06018	1904002450009k23679409-L6n[eD16706601785@2007092704cn2556569q2QqI4qZx	"36,465,002"	2B6bg	D2-D6-8C-E9-FB
2551	2904009120245	252945	169381013	2007/07/05	"15,930.00"	-Pnad_\Byjf]exi4hG9Lb65azk9C$-65qzf)eGg]%%CPMFI+ZWFvPHTq_vkay6FX	64	07437	2904009120245-25294543Pnad_\By16938101333jf]ex2007070548i4hG15930719Lb65azk	"25,723,320"	1Y86u	7C-3E-58-22-66
2552	7904006252180	46014	170424010	2007/08/14	"80,002.00"	5iYdj5AvjLGH4pW9ZH+*tW6]Jve5yeVeZUTzCX]Vh6VFiSm-=pXwu)bLN{hThdJ3	64	52433	79040062521805iYdj54601426Avj17042401078LGH4p2007081449W9ZH8000244+*tW	"15,805,444"	yIm4	13-C3-3D-63
2553	1904002055917	304210	171368016	2008/07/23	"92,579.00"	BBVEK$nLGDG8cInD@8}Xu_-N}b)EAx#cECDw7dMr6W$7geixx8n3r*H8kKRUuazT	64	22794	1904002055917BBV30421051EK$17136801673nLGDG8cI2008072320nD@8}Xu_-N9257983}b)EA	"17,908,570"	14KDQ	00-DE-4D-CE-F8
2554	8004005368065	580903	174520010	2007/11/09	"85,672.51"	NS]A@M5aUD5ju$}SIFbrHy_69vtP{35*s5+=GUCQ@Y#V7ZD54XG*Gw#V6mY]L8M6	64	04312	8004005368065N58090310S]A@M174520010995aUD20071109475j8567350u$}	"25,926,129"	1Yvdn	C4-B3-03-57-31
2555	7004008607994	139856	174856015	2007/04/27	"52,974.00"	+t}EyzfX(F6RVrG3(qfLjwDnMN6psiizCw4#{[HRHZH}3)xt@PCv_sE7@\+ZS9G@	64	37520	7004008607994+t}E13985663yzfX(F6R17485601545VrG3(q2007042774fLj5297475w	"25,071,466"	1Vezg	67-93-44-4D-2C
2556	2904006321972	536801	175906018	2008/05/21	"7,953.00"	IEu{2N)#aYzX+#E7x[tD+eUjfpHv)9X6I#k[vZXM8$5]PT}x$3*SHaWx+{q-VL_r	64	51423	2904006321972IEu{2N53680134)#17590601899aYzX+2008052199#E7795348x[tD	"17,851,493"	146Hb	48-5D-B0-BA-6C
2557	2904004091608	860330	176886013	2008/01/21	"14,549.00"	h5cs@u5=@nS$a7j(fx3)UD_Sqh)*M8MqvFtm*r=_-eChjLsArQMJs5rHmSbJ*Pbv	64	27072	2904004091608h5c86033002s@u5=@nS17688601346$2008012121a7j(fx3)1454994UD_	"26,834,147"	1cNJZ	4D-78-76-F4-38
2558	2904003626275	812972	177084016	2007/06/07	"3,600.00"	7U=2r4eHmr\yBq5VzmyR[bHkBz(NuHqNt-Q-ZS{P38k%-Qdyk4tusKRGDsNUJEdP	64	39789	29040036262757U=281297263r4eHmr\yBq177084016065VzmyR[b2007060703HkBz(NuHq360056Nt-Q-ZS{P3	"14,649,803"	tudB	49-65-FF-31
2559	800400739022	451115	178364011	2008/05/17	"32,845.50"	xk*[Z8eTF-8Z-Q3mHMXP\M#QwIsKaBHgd8Bsf3AKS*2ZM]c@IWVZ$EYc=bC[Hv[r	64	64880	800400739022xk*[Z8e45111568TF-8Z17836401101-Q3mHMXP\2008051778M#QwIsKaB3284698H	"26,278,917"	1aFm5	CE-6D-FC-EB-EF
2560	2004004702063	213623	179034019	2007/10/30	"54,730.49"	Ucz9A_JA{[=c=@rEBVSUxjTEht{yK)LxXzmkjTF6srhTjfV+Hj($\[}}Fu)Uxe)S	64	82596	2004004702063Ucz9A_JA{21362312[=c17903401929=@rEBV2007103065SUxjTEht{y5473041K)LxXzm	"16,661,689"	/Zov	71-84-E2-95
2561	1004007637108	345722	179183018	2007/01/14	"35,249.80"	CW7%7j)mkTf3teDMJ*X37hj2cwJ#k%{-}3C@pk#c\uEI2XxkUZzXi}XnCN+rh*cg	64	15372	1004007637108CW345722637%7j)m17918301850kTf32007011489teDMJ*X335250477hj	"19,861,429"	1Bm+r	43-D7-0A-27-AB
2562	6004002180172	11270	179415014	2008/06/09	"73,673.00"	T@Xk@dqgPs7@=8mvNaxz*q}AYIgPyjqe@6NkDF6nas-i)*BB-c@+UtN+I$]y9P6N	64	59209	6004002180172T@Xk@d1127019qgPs7@=8mv17941501428Nax2008060992z7367305*q}AYIgPyj	"28,639,536"	1jG4m	39-45-C0-49-B4
2563	2904008276242	867104	181899019	2008/03/03	"96,005.00"	ZYCeIMnwbW{kXy_Jw+GHHMvPmZyTm)Wt*nK*H(cKr-zepsCN[e47(sS6)_-(A4YL	64	51538	2904008276242ZYCeIM86710476nw18189901915bW{kXy2008030350_Jw+9600541GHHMvPmZy	"18,918,283"	18AkB	8E-55-08-8F-04
2564	5004009536591	405903	182382013	2007/04/20	"9,023.00"	K*iQ4$ZW#6XfL3)snq*jbXbAw\4g@Fp{UrVH%@H[t(52Yf5r5Zg-ihw@zk)2C8SH	64	10144	5004009536591K*40590310i18238201341Q42007042081$ZW#6902320XfL3)	"25,259,481"	1WMtP	77-00-C2-7D-94
2565	7004007234541	979603	84218016	2008/07/17	"28,263.00"	UBrDYNR#AVDt8EuYcwa4bJ{_yyZS9QT*4Q8Uv@D}j(7L=LUs=IxZ2HgC_AdfntnD	64	03997	7004007234541U97960321BrDY8421801607NR#AVDt8Eu2008071702Ycwa4bJ{_y2826302yZS9QT*4	"28,257,205"	1hokr	D8-A5-84-4E-22
2566	2904007139881	707562	182954012	2007/05/14	"4,617.51"	]sUZey2h=cVtxpfIRvr_@A5HP7{_ZktU}wXivVpZFA#Td)yae@ktN83IxQR$Tt{y	64	79522	2904007139881]sUZey2h70756252=cVtxpfIRv18295401270r_@A5H2007051417P7{461808_Zk	"17,920,691"	14NAp	CC-91-25-A4-1F
2567	2004008064947	271460	183692016	2007/12/15	"2,288.02"	se#eKc@+r=6gjwstku6xf88iIW]A(e4Y%Sc)FL_s5+)[u5WgbLh+iAw_]xm923Jp	64	91653	2004008064947se#eKc@+r=271460826g18369201695jwstku62007121533xf88iI228817W]A(	"18,169,958"	15K1c	9D-23-E2-0F-F3
2568	1904005464641	397041	184041015	2008/07/10	"1,919.00"	Upe]qJBcAssb]WnyR_9A$FNBPHTKrvmzF@GI5tj#jkIfdnzieMqS}Ptt(-ER$wML	64	24104	1904005464641Upe39704133]qJBc18404101576As2008071046s191914b]Wny	"24,900,673"	1U/H1	68-6D-8C-41-C5
2569	6004008768755	690915	184419013	2008/11/22	"9,488.60"	k[bQpa+6t#a3km4Pa4)Tg@X(BKb]bk#Ub\jN+xUVeP_y}@4vPfJJ{e6vD}KA5pYE	64	53575	6004008768755k[bQpa69091553+6t#18441901373a3km4P2008112293a4)Tg@X(948926BKb]bk	"14,560,152"	tYkO	FF-8E-FD-88
2570	700400473114	304815	184904019	2007/10/22	"36,371.80"	t@RwBd%aiYzuDXA_8n}#W(V+hSTFEPVvupMTw]%nD{qWfDfe*z-uKxGKRt{N+TFM	64	77064	700400473114t@RwBd%a30481506iYzuDXA_1849040192582007102205n}#W(V+3637207hSTFE	"25,544,919"	1XSZN	2F-79-CF-39-4C
2571	100400520512	68808	185132015	2008/10/12	"32,353.00"	dJhkJ{3[QSBJ[X6j%5RGqgMD_I@vN(K4xSUAqMqeja]=v)}DPWKvYkJVZhQf*K{7	64	29895	100400520512dJh6880853kJ{3[QSBJ[18513201545X6j%5RGqg2008101240MD_I@vN(K43235399xSUAqM	"16,321,406"	+Gj+	F9-3B-00-06
2572	6004004978958	338763	185694017	2008/02/03	"68,366.00"	9hdK3UWHPGnJZvZcXG[tpYejjL$MUWi5u+qMA#*gk7zzKIwSMkG%%GNs#aeVz%K2	64	00718	6004004978958933876362h18569401797dK3UWHPG2008020319nJ6836671ZvZcXG[tp	"35,956,527"	29ASl	A5-9C-84-B1-8C
2573	7904009855539	120401	187429011	2007/01/02	"49,555.00"	4@aiq4Vnz=cMrZc]jW]V6tXndgafW73[PwB5N3VMZrU{FmnGn+UFt]*ff]869Wf8	64	25185	79040098555394@a12040180iq4Vnz18742901157=c2007010211MrZc]jW]V49555856tXndg	"19,397,351"	19/hd	3B-72-2F-E8-2D
2574	7904004408711	532204	187681018	2007/04/05	"8,436.00"	Y9vW2Kcm-NG88MdKTL56]Ny+rdQN]J3p7qm+r(cq#JY5cU3HQ_caX(w8k5t]ddK}	64	87823	7904004408711Y9vW2Kcm-53220470NG88MdKT18768101811L56]Ny+rd2007040558QN]843688J3p7	"15,949,638"	yrz6	9C-AE-D7-16
2575	7004007445978	400454	187827018	2008/03/23	"43,452.00"	e+qhw\wmuGWD}s67WUUDb_AQF_wM5tLzzMG#np6YsUtxi799+G[)dg3ttV=zt3Vc	64	41164	7004007445978e+qhw40045494\w18782701886mu2008032339GWD}s674345264WUUDb	"19,667,641"	1B1gv	6C-44-33-04-F3
2576	4004003490463	445067	188030014	2007/01/19	"1,506.00"	uDJr}}L$P)JhLI)x\VL34=nh\IBb$R$43GzgfE{)MaL4Zy]*$=Tc#phuUTC[LI@P	64	90305	4004003490463uDJr}}L$P)44506736J18803001499hLI)2007011951x150656\VL34=	"33,270,771"	1+wlp	E8-09-26-7E-1F
2577	7004004216294	879896	188264018	2008/10/21	"22,211.02"	XW+W3C7Cp-]W]ZmKRnAQMMhKPZ(v\{XDBe2}st]Rrcv(Q]VW3-wCEzWu(qC27cLy	64	93760	7004004216294XW+W3C7Cp-87989657]W]Z18826401880mKRnAQMM2008102188hKPZ(v\2221106{	"27,896,218"	1gQcQ	DB-C4-1C-CD-4A
2578	6004005531022	654211	189404010	2008/07/22	"65,456.00"	KG9k__hwLji#s]8TDYI6]EpacJHn55T4*jsf)_EXh}F*p(B=(}ki}N3wYPI{{]y8	64	39180	6004005531022KG9k65421102__hwLji#s]189404010178T2008072214DYI6]Epac6545675J	"30,465,006"	1qDlk	AA-69-83-60-1A
2579	4004005235650	248017	189600012	2007/09/04	"94,962.00"	s=#3QU59a**STr6LD$+NkD7s8mCTx-n%SC8bGUup6I{P#7V+xT+(d36yY%V8Kr8+	64	91926	4004005235650s=#3QU59a*24801768*S18960001220Tr6LD$+NkD20070904737s89496264mCTx-n%	"20,657,530"	1EpLw	E6-5B-20-1A-A6
2580	700400726952	356427	190921019	2007/12/28	"96,669.00"	ISE36_kWk35XB_%TrJGk_jyI6UbM9NcjDw6VMmdCUMsnUMWXx$rK7wiNupNDF8@x	64	51937	700400726952ISE36_35642731kW19092101996k35XB_%TrJ2007122879Gk_j9666938yI6UbM9N	"18,536,223"	16jSV	BD-8E-22-3F-7A
2581	1004001677357	36921	191325012	2007/01/18	"9,617.00"	M$]CD-q#QeK+#)8sPkAFDqe@NEH+=XCX+gLkIc5M[WqFAIMVsESFrm]hBB$%N*KC	64	98107	1004001677357M$]CD-q#Qe3692124K+#)8sPkA19132501219FD2007011824q961758e@NEH+=X	"28,330,322"	1i4bI	13-35-28-33-18
2582	6004002715227	273951	191798016	2007/11/13	"4,718.90"	TcWSE4#Cebss3z7zjxqxNDzWKGw$UexHuc7]\Vx{#(n#Tz2juQ3ij##mtCPggjSH	64	64964	6004002715227TcWSE4#27395157Cebss191798016693z7zjxqxND2007111365zWKGw$U471921exHuc	"14,343,763"	sjvJ	DF-2C-65-58
2583	2904001168756	358005	191984016	2008/07/02	"46,218.00"	VWmfI%YBLxUtPVqfgGcA4V4A*(RMk%(giIAR5@KGjj-+==55FyIUCc7FK}*+}Ns(	64	14682	2904001168756VW35800585mfI%Y19198401656BLxUtPV2008070258qfgGcA4V44621822A*(	"19,682,729"	1B5Mf	4D-EE-57-A6-93
2584	8004007423932	686404	196293013	2008/09/17	"9,291.00"	B_tqQtUcRutZ8a)hf)+WGKNWe9mFLpXRNUzu)sCEbVNTe[dUEwC_AVYp@P=mR*+p	64	02570	8004007423932B68640473_tq19629301302QtUcRu2008091723tZ8a)hf)929175+	"32,946,070"	1zhUM	C6-B6-F2-70-8D
